date,avgTemp,maxTemp,minTmep,rainFall,wind_velocity,avgHumid,Cloud,Sunlight,High_Q(10kg),Low_Q(10kg)
2008-12-22,-5.1,-2.7,-8.1,0.4,3,53,3.3,9.59,"14,587","11,573"
2008-12-23,-1.2,3.2,-4.7,0.7,1.5,64,3.4,7.9,"14,573","11,600"
2008-12-24,2.8,5.9,-0.6,0,2.5,65,8.1,3.52,"14,613","11,653"
2008-12-25,-1.3,3.6,-5.4,0,4.7,39,1.6,9.47,"14,640","11,693"
2008-12-26,-5.6,-2.4,-8.5,,2.9,31,0,9.84,"14,653","11,693"
2008-12-27,-3,1.1,-7.6,,1.4,43,3,6.26,"14,667","11,667"
2008-12-28,0.5,4.6,-3.1,,1.5,56,6.4,6.47,"14,693","11,667"
2008-12-29,1,2.4,-0.2,0.5,2.6,67,8.9,1.7,"14,693","11,640"
2008-12-30,-4.2,0.3,-7.3,,3.5,43,1.3,9.01,"14,707","11,640"
2008-12-31,-6.2,-2.9,-8,,2.8,47,0,9.21,"14,720","11,640"
2009-01-01,-5.8,-2.5,-9.5,,2.3,46,0,9.49,"14,733","11,640"
2009-01-02,-2.8,1.2,-6.9,,1.6,52,0,8.87,"14,787","11,680"
2009-01-03,-1,4,-5.6,,1.8,48,0.9,8.73,"14,853","11,747"
2009-01-04,0.4,4.5,-2.8,,1.9,44,2,9.02,"14,940","11,820"
2009-01-05,-1.6,1.2,-3.4,,2.2,53,1.6,6.32,"15,027","11,887"
2009-01-06,-2,1.4,-5.4,,1.7,50,3.6,6.19,"15,113","11,940"
2009-01-07,-0.5,4.2,-4.2,,1.8,42,0.5,8.21,"15,153","11,993"
2009-01-08,-0.9,2.5,-4,,1.8,42,3,7.07,"15,207","12,047"
2009-01-09,-3.5,-0.5,-6.8,,3,43,0.5,6.89,"15,240","12,093"
2009-01-10,-7.5,-4.3,-9.9,,3.5,42,0.4,10,"15,333","12,187"
2009-01-11,-8,-4.2,-9.6,,3.3,40,0.4,10.21,"15,400","12,220"
2009-01-12,-7.8,-3.2,-11,,4.1,48,0.5,9.3,"15,480","12,260"
2009-01-13,-5.5,-1.5,-9,,2.1,45,1.4,10.21,"15,533","12,300"
2009-01-14,-6.6,-3.2,-9.4,,3.5,40,0.4,10.32,"15,587","12,340"
2009-01-15,-6.3,-2,-11.2,,2.1,34,2.5,10.41,"15,693","12,420"
2009-01-16,-2.8,0.4,-4.8,3.3,2,81,6,4.16,"15,800","12,507"
2009-01-17,-1.4,3.1,-5.9,,2.3,77,0.9,9.1,"15,880","12,573"
2009-01-18,2.6,6.1,0.1,,2.4,72,7.8,3.34,"15,893","12,573"
2009-01-19,0.6,4.7,-2.7,,2.6,48,2.3,9.85,"15,920","12,587"
2009-01-20,2.2,7.2,-2.4,,1.7,30,5.6,8.93,"15,893","12,560"
2009-01-21,3.9,5.9,1,0,1.9,54,8.9,2.39,"15,867","12,533"
2009-01-22,3.6,9.3,-2,0,3.4,62,6.5,6.78,"15,867","12,533"
2009-01-23,-9,-2,-11,,4.7,39,1.8,10.51,"15,867","12,533"
2009-01-24,-8.1,-5.1,-11.4,2,2.3,63,3.3,7.85,"15,840","12,507"
2009-01-25,-4.6,1,-9.3,0.4,2.7,65,3.5,7.5,"15,813","12,480"
2009-01-26,-3.3,-0.2,-5.3,,2.4,64,2.4,10.3,"15,773","12,440"
2009-01-27,-1.9,3.9,-6.8,,2,53,0.9,11.16,"15,747","12,400"
2009-01-28,1.5,7.8,-3,,1.9,42,0,11.05,"15,680","12,333"
2009-01-29,3.3,8.3,-1.2,,1.5,37,4.6,8.16,"15,680","12,333"
2009-01-30,5.8,12.2,0.7,,3.2,47,2.9,10.27,"15,667","12,320"
2009-01-31,6.1,11.7,3.4,,2.6,50,1.9,10.73,"15,707","12,333"
2009-02-01,5.3,10.5,1.6,,2.2,52,1.8,10.87,"15,747","12,360"
2009-02-02,5.2,8,2.1,,2.2,72,7.8,2.52,"15,840","12,427"
2009-02-03,5.7,11.1,2.9,,1.9,68,4.5,10.1,"15,947","12,493"
2009-02-04,4.4,8.9,1.5,,2.1,66,3.8,9.66,"16,080","12,587"
2009-02-05,4.4,6,3.2,0.2,2,71,8.3,1.64,"16,173","12,667"
2009-02-06,3.2,6.8,0.6,,1.7,70,2.9,5.52,"16,280","12,760"
2009-02-07,2.8,5,0.4,,1.8,80,8.3,1.24,"16,373","12,840"
2009-02-08,2.7,8.2,-2.2,,1.7,57,1.6,11.78,"16,433","12,900"
2009-02-09,5,8.1,2.6,,2.6,48,8,9.58,"16,487","12,953"
2009-02-10,4.5,6.5,2,0,2.8,69,8,3.51,"16,567","13,033"
2009-02-11,5.7,9.2,3.2,0,2.6,74,5.9,6.14,"16,620","13,073"
2009-02-12,6.8,10.6,1.8,0.2,3,56,6.6,4.66,"16,673","13,113"
2009-02-13,10.4,16.1,4.3,34.5,4.9,85,9.6,0,"16,707","13,133"
2009-02-14,3.6,5.3,2.1,,2.4,73,5.8,5.18,"16,747","13,160"
2009-02-15,-1.6,2.4,-6.4,0.4,3.4,46,7,6.06,"16,787","13,187"
2009-02-16,-6,-2.3,-8.6,,4,29,0.8,15.75,"16,840","13,240"
2009-02-17,-4.6,-0.5,-8.6,,2.4,39,0.4,15.72,"16,880","13,280"
2009-02-18,-2.2,1.4,-6,,2.2,41,2.5,11.45,"16,920","13,320"
2009-02-19,0.6,3.9,-1.8,0.4,2.2,51,9.5,3.9,"16,947","13,347"
2009-02-20,-2.5,-0.1,-6.8,1,4.1,58,3.8,11.2,"16,947","13,347"
2009-02-21,-2.2,2.7,-7.8,,2.2,54,2,14.89,"16,933","13,333"
2009-02-22,3,7,0.1,,1.7,60,7.9,3.85,"16,947","13,333"
2009-02-23,6.2,11.9,-0.2,,1.6,55,4.5,12.9,"16,933","13,320"
2009-02-24,7.6,10.2,6.2,0.2,2.1,68,9.8,4.54,"16,907","13,307"
2009-02-25,2.8,6.4,-0.8,0,3.1,47,6.6,11.53,"16,853","13,267"
2009-02-26,2.4,7.3,-2.5,,2.6,35,5.1,13.36,"16,813","13,240"
2009-02-27,3.9,8.6,-1,,2.5,34,2.9,15.26,"16,773","13,227"
2009-02-28,5.2,10.2,0.9,,2.1,32,3.3,16.18,"16,827","13,293"
2009-03-01,3.3,8.6,-1.6,,3.3,30,0.5,17.05,"16,800","13,333"
2009-03-02,3.6,8.6,-2.8,,2,36,6.1,12.95,"16,813","13,353"
2009-03-03,2.7,5.1,0.6,6.5,2,78,8.3,3.41,"16,867","13,420"
2009-03-04,3.7,8.9,-0.3,,1.8,63,3.3,14.09,"16,920","13,473"
2009-03-05,5.2,7.6,3.2,9,2.4,70,9.1,1.56,"16,920","13,473"
2009-03-06,1.6,4,-1.9,,4.2,54,3.5,16.76,"16,933","13,473"
2009-03-07,1.7,6.4,-3,,2.5,51,2,17.74,"16,960","13,480"
2009-03-08,5.1,11.1,-0.2,,2.3,44,4,15.19,"16,960","13,453"
2009-03-09,5.9,11.1,2.7,,2.6,60,2.5,14.89,"16,953","13,440"
2009-03-10,3.4,8.6,-0.5,,3.3,32,2.1,19.45,"16,973","13,460"
2009-03-11,4.5,9.9,0.3,,2.5,32,4.6,16.07,"16,973","13,473"
2009-03-12,7.9,13.5,2.9,3.5,2.3,35,8.4,10.93,"16,947","13,460"
2009-03-13,2.7,6.3,-3,19.5,4.4,68,7.9,4.39,"16,880","13,407"
2009-03-14,0.2,4.3,-3.3,,4.6,38,0,20.18,"16,873","13,393"
2009-03-15,5.1,8.8,-1.3,,4,61,5.4,12,"16,853","13,373"
2009-03-16,8.7,13.1,5.8,,3.4,75,5.6,9.85,"16,867","13,380"
2009-03-17,12.3,18.8,4.7,,3.3,57,1.6,15.98,"16,940","13,420"
2009-03-18,16.3,18.8,14,,4.7,72,8.8,3.14,"17,087","13,513"
2009-03-19,14.1,17.3,9.9,0.4,2.6,83,9,2.05,"17,273","13,647"
2009-03-20,12.2,19.3,6.3,,2.6,46,0.1,19.86,"17,460","13,767"
2009-03-21,14.3,22.2,8.5,10.5,2.1,54,5.1,17.01,"17,620","13,880"
2009-03-22,10,13.5,4.6,8.5,3.7,70,5.5,10.38,"17,733","13,973"
2009-03-23,4.5,9.6,0.5,,3.6,41,1.5,18.89,"17,853","14,100"
2009-03-24,1.9,5.5,-0.1,,2.8,42,5.5,9.67,"17,907","14,180"
2009-03-25,2.4,5.5,-2,,4.4,49,3.9,17.28,"18,040","14,327"
2009-03-26,4.7,9.2,2.1,6,3.6,61,6,9.41,"18,213","14,500"
2009-03-27,3.8,8.4,0.1,,3.6,35,1.5,21.88,"18,413","14,700"
2009-03-28,4.5,10.1,0.2,,2.5,38,2,20.45,"18,620","14,900"
2009-03-29,6.7,12.1,0.6,,2.1,39,2.1,20.44,"18,820","15,087"
2009-03-30,7.3,11.2,3.9,,3.3,45,6.8,15.93,"18,980","15,247"
2009-03-31,6.1,9.9,3.5,0,3.6,50,5,16.66,"19,140","15,393"
2009-04-01,5.9,10,2.2,,3,50,4,16.59,"19,313","15,540"
2009-04-02,7.6,14.2,2.6,,3.1,49,2.3,22.66,"19,480","15,680"
2009-04-03,8.2,12.8,5.3,,2.5,56,7.1,16.19,"19,627","15,787"
2009-04-04,8.7,12.7,6,,2.9,68,6.1,12.52,"19,727","15,827"
2009-04-05,9.8,15.8,5.7,,2.5,68,0.6,20.34,"19,780","15,840"
2009-04-06,10.9,17,5.4,,2.8,54,0,22.55,"19,800","15,840"
2009-04-07,14.1,21.3,7.8,,2.2,46,0,21.88,"19,760","15,787"
2009-04-08,16.2,23.9,9.8,,2.1,37,0,21.52,"19,733","15,760"
2009-04-09,17.5,24.9,10.9,,2.1,38,0,21.6,"19,713","15,760"
2009-04-10,17.3,23.6,11.8,,2.4,38,0,22.29,"19,740","15,787"
2009-04-11,18.5,25.3,11.8,,2,32,2.3,21.31,"19,813","15,840"
2009-04-12,16.6,21.2,13,,2.8,37,6.1,17.89,"19,920","15,920"
2009-04-13,15.7,20.6,12.6,,2.3,54,7.9,12.6,"20,013","15,987"
2009-04-14,16.1,21.1,13.2,0,3.3,48,3.9,20.66,"20,160","16,107"
2009-04-15,9.9,14.1,7.9,6,2.6,82,7.8,3.3,"20,267","16,187"
2009-04-16,10.7,15.4,5.7,,2.3,67,3.5,17.12,"20,347","16,267"
2009-04-17,12,17.9,6,,2.4,41,0.4,24.81,"20,413","16,333"
2009-04-18,14.4,20.6,7.6,,2.1,31,1.8,23.85,"20,520","16,453"
2009-04-19,18.5,25.8,10.7,,2.2,28,5.8,20.63,"20,600","16,547"
2009-04-20,14,17.2,11.4,38.5,4.1,79,10,2.81,"20,660","16,633"
2009-04-21,9.4,11.4,8.5,3,5.7,81,9,2.62,"20,707","16,693"
2009-04-22,9.9,13,7.7,,3.8,61,3.4,17.96,"20,787","16,787"
2009-04-23,12.7,17.9,5.8,,1.8,54,4.4,21.85,"20,813","16,813"
2009-04-24,13.3,17.4,11.5,7.5,1.9,75,10,8,"20,853","16,853"
2009-04-25,8.7,11.8,6.1,10.5,3.2,85,8.6,4.78,"20,980","16,973"
2009-04-26,8.7,12.2,4.9,0,1.7,68,8.5,11.14,"21,120","17,113"
2009-04-27,11.2,17,6.3,0.5,2.2,67,2.6,23.1,"21,240","17,233"
2009-04-28,13.5,20.2,7.2,0.5,2,60,1,21.85,"21,427","17,407"
2009-04-29,15.6,22.5,8.6,,2.4,44,0,25.37,"21,587","17,553"
2009-04-30,15.7,20.8,9.8,,2.3,34,5.3,17.87,"21,707","17,653"
2009-05-01,17.4,22.4,10.9,,2.3,45,4.3,23.76,"21,840","17,747"
2009-05-02,15.4,18,14.2,1.5,3.2,75,9.1,6.35,"21,960","17,813"
2009-05-03,16.6,22.8,12.7,,2.5,69,2.9,25.48,"22,027","17,840"
2009-05-04,14.7,21.5,10,,2.9,70,1.3,25.32,"22,113","17,873"
2009-05-05,18.1,26.3,9.8,,2.8,65,4.1,25.12,"22,173","17,900"
2009-05-06,22.4,29.2,15.3,,2.4,41,0,25.12,"22,147","17,873"
2009-05-07,21.3,27.5,15.5,,2.9,32,0,27.77,"22,080","17,820"
2009-05-08,21.2,27.4,15.6,,2.2,45,0.3,22.52,"22,000","17,767"
2009-05-09,21.7,27,16.4,,3.1,38,4.4,21.67,"21,860","17,693"
2009-05-10,20.3,25.9,16,,1.9,58,8.1,19.02,"21,707","17,613"
2009-05-11,17,20,15.8,36.5,1.5,89,10,2.03,"21,693","17,647"
2009-05-12,18.6,23.9,15.1,7,2.7,78,6.1,14.17,"21,773","17,747"
2009-05-13,17.9,22.4,13.7,,2.8,35,0.6,27.7,"21,867","17,853"
2009-05-14,18.9,25.2,12,,2.2,48,4.4,22.49,"21,987","17,960"
2009-05-15,18.3,22.1,15.3,0.5,2.1,59,9.6,9.1,"22,160","18,093"
2009-05-16,13.7,15.5,13,21.5,2.6,93,10,1.78,"22,253","18,153"
2009-05-17,14.3,17.4,12.1,3,3,82,6.4,9.22,"22,320","18,213"
2009-05-18,16.9,22.6,9.9,,3.8,57,1,27.41,"22,467","18,333"
2009-05-19,19.3,24.5,13.7,,2.4,63,0,24.32,"22,640","18,487"
2009-05-20,21.6,27.3,15.1,,1.6,57,6.6,17.95,"22,707","18,593"
2009-05-21,15.8,19.4,15.1,38,2.8,95,10,2.62,"22,760","18,687"
2009-05-22,18,22.5,14.9,0.5,2.5,75,7.5,19.35,"22,787","18,753"
2009-05-23,16.5,19.6,14.5,0.5,2.4,78,8.4,9,"22,740","18,753"
2009-05-24,19.5,25,14.8,,2.2,71,4.6,22.05,"22,700","18,747"
2009-05-25,22.5,29.6,15.3,,2,61,0.9,27.17,"22,707","18,737"
2009-05-26,23.1,29,18.2,,2.1,53,2.4,25.44,"22,707","18,717"
2009-05-27,23.9,29.7,18.7,,2.5,39,0,28.13,"22,727","18,737"
2009-05-28,24.2,31,17.2,,2.2,32,0,26.38,"22,780","18,777"
2009-05-29,22.8,27.9,18.4,,2.4,35,4.3,24.01,"22,780","18,803"
2009-05-30,21.3,25.4,18,,2.5,34,4.8,21.44,"22,800","18,873"
2009-05-31,19.7,24.7,15.8,,3.2,50,0,29.02,"22,880","18,940"
2009-06-01,21.7,28.1,14.3,,2.8,51,0,27.44,"22,953","18,993"
2009-06-02,21.7,26.2,18.8,4.5,4.8,65,6,13.84,"23,007","19,033"
2009-06-03,19.1,22.2,17.9,1.5,4,81,6.6,11.43,"23,127","19,140"
2009-06-04,21.2,25.9,17.7,,2.2,63,3.6,25.2,"23,247","19,247"
2009-06-05,22.5,28.2,16,,2,44,0.8,27.35,"23,420","19,407"
2009-06-06,22.2,27.6,18.2,,2.5,49,3,22.65,"23,600","19,533"
2009-06-07,19.1,21.8,17.4,,1.5,64,6.1,8.13,"23,827","19,680"
2009-06-08,20.9,25.7,14.9,,1.6,62,6.3,18.45,"24,067","19,827"
2009-06-09,19.4,21.8,16.8,25.5,1.9,86,10,4.84,"24,360","20,000"
2009-06-10,18.8,22.2,16.9,16.5,2.9,87,9.3,10.39,"24,560","20,080"
2009-06-11,21,25.7,15.9,0.1,4.2,58,5.3,26.44,"24,760","20,213"
2009-06-12,19.4,24.4,14.5,1,2.7,53,2,28.8,"24,853","20,267"
2009-06-13,20.2,24.6,15.9,,2.5,66,3.8,22.13,"24,947","20,320"
2009-06-14,20.4,23.5,18.4,,1.6,73,7.1,10.04,"25,027","20,373"
2009-06-15,21.6,26.3,17.7,,2,68,4.4,21.53,"25,060","20,393"
2009-06-16,21.8,26.6,17.5,,2.1,63,3.8,23.44,"25,113","20,407"
2009-06-17,21.1,23.1,19.6,0,1.6,70,9,5.72,"25,273","20,527"
2009-06-18,25.1,31.5,18.2,,1.5,58,2.3,25.8,"25,380","20,620"
2009-06-19,25.1,28.5,22.1,,2.4,63,8.8,12.34,"25,567","20,780"
2009-06-20,22.7,24.7,22,48.5,1.8,90,10,2.32,"26,053","21,213"
2009-06-21,25.1,30.2,21.9,0.5,1.8,78,7.6,19.7,"26,373","21,667"
2009-06-22,23,26.5,20.6,,2.8,75,6.6,18.66,"26,460","21,753"
2009-06-23,23.4,27.9,19.1,,3.2,59,1,28.47,"26,580","21,860"
2009-06-24,24.5,30,19.7,,3.2,50,0.1,27.95,"26,687","21,967"
2009-06-25,24.8,29.8,20.7,,3.2,48,2.4,21.41,"26,620","21,927"
2009-06-26,24.4,29.4,20.9,,2.4,67,4.3,21.91,"26,473","21,807"
2009-06-27,26.1,32.4,20.8,,2.2,64,4.5,24.52,"26,327","21,687"
2009-06-28,26,29.6,23.4,0.4,2,70,8.6,14.18,"26,193","21,580"
2009-06-29,26.1,31.1,22.5,33,2.3,77,7.8,20.01,"26,107","21,487"
2009-06-30,24.4,26.6,22.2,0.5,2.5,82,9.4,4.06,"26,107","21,460"
2009-07-01,23.5,27.4,20.7,,3.3,71,5.9,22.86,"26,093","21,433"
2009-07-02,20.7,22.3,18.7,96.5,1.6,91,8,6.36,"26,073","21,413"
2009-07-03,22.5,27,19.3,0.5,1.8,74,6.4,16.9,"26,100","21,440"
2009-07-04,22.8,26.9,19.8,3,1.6,76,6.1,12.08,"26,127","21,473"
2009-07-05,24.6,30,19.9,,1.6,69,3.6,23.34,"26,180","21,540"
2009-07-06,25,29,22,1,1.6,72,7.6,12.31,"26,327","21,633"
2009-07-07,24.9,28.1,22.1,1,1.9,73,7.6,15.06,"26,940","22,193"
2009-07-08,26.3,30.3,22.5,0,1.6,69,8.1,16.16,"27,420","22,633"
2009-07-09,21.8,25.8,19.4,190,2.3,93,8.1,0.66,"27,760","22,960"
2009-07-10,23.8,29.7,18.7,,2.3,70,3.4,25.29,"27,947","23,160"
2009-07-11,24.6,29.2,20.7,1,1.3,66,8,13.72,"27,893","23,160"
2009-07-12,20.7,24,18.8,114.5,4.1,94,10,1.71,"27,800","23,133"
2009-07-13,23.2,27.7,19.9,5,2.3,83,10,9.03,"27,840","23,200"
2009-07-14,23,25.6,20,140.5,4.9,93,10,1.97,"27,680","23,053"
2009-07-15,23.1,25.9,19.9,,3.5,81,8,13.77,"27,427","22,847"
2009-07-16,26.7,32.4,21.3,,2,67,5.8,25.26,"27,933","23,260"
2009-07-17,24.8,26.6,22.9,56.5,1.5,86,9.8,4.73,"28,413","23,687"
2009-07-18,25.1,27.3,21.1,14.5,6.2,87,10,2.19,"28,500","23,700"
2009-07-19,24.6,29.9,20.7,0.1,2.3,81,6.8,14.45,"28,340","23,487"
2009-07-20,25.5,28.5,22.5,0.5,1.8,81,9.4,9.03,"28,033","23,173"
2009-07-21,25.4,29.1,23.2,,2.6,75,5.5,23.95,"27,473","22,640"
2009-07-22,25.1,30,21.2,,2.1,67,1.4,23.81,"26,860","22,080"
2009-07-23,25.4,29.9,21.9,,1.8,67,6.1,17.7,"26,213","21,487"
2009-07-24,24.8,30.1,21.2,1,2.8,67,5.5,17.37,"25,320","20,673"
2009-07-25,22.5,26,19.3,22.5,1.8,77,7.1,12.56,"24,433","19,853"
2009-07-26,24.8,29.1,20.5,10.5,1.8,69,4.5,21.23,"23,700","19,200"
2009-07-27,24.8,27.7,22.1,0.2,1.8,73,5.3,11.66,"22,987","18,567"
2009-07-28,24.6,26.4,22.7,0.5,1.8,74,9.1,7.76,"22,280","17,953"
2009-07-29,25.5,30.4,21.5,0.1,1.9,67,3.5,21.58,"21,720","17,460"
2009-07-30,26.5,30.6,22.6,,2,68,5,18.7,"21,193","16,993"
2009-07-31,26.7,30.4,24.1,0,1.9,69,3.3,14.55,"20,700","16,553"
2009-08-01,25.4,28.9,23.3,21.5,1.1,79,6.1,10.72,"20,327","16,213"
2009-08-02,25.8,29.6,23,1.5,1.4,75,5.1,11.36,"20,053","16,107"
2009-08-03,25.2,27.5,23.9,,1.3,75,7.9,5.67,"19,900","15,967"
2009-08-04,26.9,31.2,23,,1.4,65,5.4,18.28,"19,807","15,873"
2009-08-05,27.6,32.3,23,,2.2,53,4.9,26.12,"19,680","15,720"
2009-08-06,26.6,30.7,23.8,0.5,2.4,62,8.8,17.76,"19,740","15,673"
2009-08-07,25.8,28.5,23.1,0.5,1.7,79,9.3,8.91,"19,793","15,727"
2009-08-08,26.5,28.9,24.7,0.5,1.9,77,8.6,8.83,"19,907","15,827"
2009-08-09,28.7,33.6,24.9,,2.5,62,3.9,22.2,"19,920","15,813"
2009-08-10,27.8,32,23.7,,2.8,60,4.9,21.78,"19,840","15,707"
2009-08-11,23.8,27.1,22.4,113.5,3.1,86,10,2.5,"19,627","15,467"
2009-08-12,23.5,25.9,22.4,80.5,2.5,91,7.3,4.34,"19,400","15,213"
2009-08-13,26.3,30.9,21.9,,1.9,75,2.9,20.15,"19,133","14,933"
2009-08-14,27.6,33.4,23.3,,1.6,65,0.6,23.35,"18,907","14,720"
2009-08-15,27.9,33,22.8,,1.7,64,0,23.15,"18,733","14,573"
2009-08-16,29.1,34.4,24.7,,1.8,56,0,25.56,"18,627","14,493"
2009-08-17,26.8,30.9,24,0.2,2.3,63,5.8,13.32,"18,587","14,480"
2009-08-18,27.4,30.9,25.5,0.1,2.1,71,6.6,13.89,"18,560","14,480"
2009-08-19,28.1,31.8,25.1,0,3.3,70,7.3,13.51,"18,560","14,493"
2009-08-20,26.1,29.4,22.7,19.5,4.2,78,7,7.21,"18,540","14,533"
2009-08-21,25.2,29.6,20.4,,2,61,5.9,19.02,"18,433","14,560"
2009-08-22,25.2,28.2,23.1,0,2.3,54,7.9,14.11,"18,313","14,460"
2009-08-23,25.9,30.9,21.4,,2.3,63,1.8,25.37,"18,200","14,367"
2009-08-24,25.6,29.4,21.9,,1.8,58,4.3,18.53,"18,080","14,260"
2009-08-25,24.3,27.6,21.7,9,1.8,70,5.8,10.69,"17,973","14,167"
2009-08-26,24.2,26.3,22.1,14.5,2.5,76,8.8,5.94,"17,853","14,047"
2009-08-27,24.1,25.7,21.9,17,2.5,86,8.6,5.43,"17,747","13,933"
2009-08-28,24.1,28.6,19.8,,2.6,68,4.4,22.14,"17,667","13,840"
2009-08-29,22.2,26.7,17.9,,2.2,64,6.9,15.18,"17,520","13,747"
2009-08-30,20.5,23.3,18.1,6.5,2,77,6.5,8.99,"17,373","13,573"
2009-08-31,22.6,28.3,16.4,,1.9,59,1.4,21.58,"17,200","13,333"
2009-09-01,23.7,28.6,18.7,,1.9,52,0.6,24.55,"17,000","13,093"
2009-09-02,23.4,28.6,18.7,,2.2,53,0.1,23.74,"16,733","12,907"
2009-09-03,23.2,28.6,18.9,,1.9,60,2.9,20,"16,507","12,760"
2009-09-04,24.3,29.3,18.8,,1.4,60,2.9,20.75,"16,387","12,653"
2009-09-05,25,29.9,20.9,,1.9,64,4.6,15.95,"16,353","12,633"
2009-09-06,25.2,29.9,21.8,,1.9,66,6.5,16.65,"16,380","12,660"
2009-09-07,23.7,24.9,22.6,0,1.6,77,8.5,3.38,"16,380","12,660"
2009-09-08,23.4,28.4,19.3,,1.9,61,2.6,18.94,"16,360","12,627"
2009-09-09,23.2,27.2,19.1,,2.1,50,1.9,22.48,"16,293","12,560"
2009-09-10,22.3,27.4,17.3,,1.8,52,5.4,18.98,"16,260","12,500"
2009-09-11,20.8,25.3,17.2,7,2,61,8.1,10.22,"16,233","12,447"
2009-09-12,19.1,23.9,16.6,23.5,1.9,78,5.1,13.49,"16,193","12,373"
2009-09-13,20.7,25.9,15.3,,1.7,67,1.8,19.87,"16,173","12,307"
2009-09-14,20.1,22.8,17.5,,1.5,74,6.9,6.78,"16,147","12,280"
2009-09-15,20.9,25.1,16.9,,2.3,74,2.5,18.48,"16,093","12,213"
2009-09-16,21,25.8,16.6,,1.4,64,1.9,16.34,"15,987","12,133"
2009-09-17,21.2,26.1,16.2,,1.9,58,2,16.73,"15,867","12,053"
2009-09-18,22.4,28.5,17.4,,1.7,52,0,20.79,"15,707","11,907"
2009-09-19,21.8,26.4,17.6,,2.8,52,1.9,20.95,"15,560","11,767"
2009-09-20,21.3,25.5,16.5,,1.9,55,5,17.11,"15,387","11,620"
2009-09-21,18.6,21.6,16.8,30.5,1.5,88,8.8,1.97,"15,280","11,540"
2009-09-22,19.2,25.2,14.4,,1.4,63,2.1,19.86,"15,187","11,473"
2009-09-23,20.5,26.1,15.5,,1.7,60,0.6,18.64,"15,120","11,433"
2009-09-24,20.4,25.5,15,,1.5,61,3.6,15.12,"15,027","11,387"
2009-09-25,20,23.6,17.4,,1.2,69,6.1,8.29,"14,947","11,360"
2009-09-26,21.2,26.8,15.4,,2.3,68,5.8,15.9,"14,853","11,333"
2009-09-27,20.8,22.5,19.1,0.5,2.2,69,9,4.67,"14,773","11,333"
2009-09-28,20.9,25.3,17.5,2,1.3,80,6,11.98,"14,673","11,313"
2009-09-29,21.5,27.1,17.5,1,1.7,77,3.4,15.34,"14,527","11,273"
2009-09-30,22.7,28.1,18,,1.6,66,2.6,15.89,"14,393","11,193"
2009-10-01,21.7,26.4,17.9,,1.9,65,3,15.46,"14,273","11,100"
2009-10-02,19,24.1,15.6,,2.6,57,2.3,17.03,"14,207","11,060"
2009-10-03,17.9,22.8,12.6,4,2.5,53,2.9,17.86,"14,200","11,067"
2009-10-04,17,21.9,12.2,,1.9,51,2,16.75,"14,227","11,093"
2009-10-05,17.5,23.3,11.7,,1.7,62,1.8,14.55,"14,287","11,153"
2009-10-06,19,24.7,14.3,,1.5,57,0.4,17.69,"14,333","11,207"
2009-10-07,18,23.7,13.7,,3.7,51,1,16.94,"14,347","11,220"
2009-10-08,16.2,21.5,11.5,,2.1,46,2.4,18.1,"14,333","11,207"
2009-10-09,15.8,20.6,11.5,,2,52,2.6,15.68,"14,333","11,153"
2009-10-10,16,21.3,10.9,,1.7,57,0.6,16.71,"14,340","11,107"
2009-10-11,16.4,21.7,11.4,,1.6,60,3,14.42,"14,347","11,067"
2009-10-12,15.9,19.8,11.8,,2,61,2.5,12.83,"14,307","11,007"
2009-10-13,14.5,19.2,11.1,13,1.8,70,4.6,9.84,"14,253","10,940"
2009-10-14,14.7,20.1,10.8,0.4,1.5,72,2.9,15.17,"14,200","10,913"
2009-10-15,15.9,21.6,10.4,,2,69,0.5,15.91,"14,107","10,887"
2009-10-16,16.8,21.5,12.1,2.5,2.5,70,4.3,10.98,"14,080","10,913"
2009-10-17,13.6,17.5,11.2,13.5,3.3,67,4.8,13.4,"14,080","10,933"
2009-10-18,14.2,18.7,9.8,,2.3,53,2.6,15.84,"14,040","10,947"
2009-10-19,11.8,14.9,9,10,4,61,5.1,10.61,"13,993","10,940"
2009-10-20,10.8,15.6,6.2,,2,50,1,15.56,"13,967","10,927"
2009-10-21,13.8,18.5,9.8,,2,54,1,15.72,"13,887","10,860"
2009-10-22,13.1,18.8,7.2,,1.5,54,4.3,11.84,"13,807","10,807"
2009-10-23,15,19.9,10.6,4,2.2,72,3.5,9.58,"13,780","10,753"
2009-10-24,16.6,20.7,13.2,,2.6,64,1.3,10.94,"13,747","10,687"
2009-10-25,16.2,20.6,13,,1.6,68,2,9.85,"13,747","10,647"
2009-10-26,15.8,21.2,11.5,,1.9,77,1,11.7,"13,747","10,640"
2009-10-27,15.5,20.1,12.9,,2.1,75,1,11.73,"13,767","10,640"
2009-10-28,14.7,20,10.5,,1.4,69,1.4,10.61,"13,793","10,640"
2009-10-29,17,22.8,11.3,,2,59,1,10.4,"13,820","10,647"
2009-10-30,18.6,24,15.1,,1.5,65,1.9,11.12,"13,793","10,607"
2009-10-31,16.2,19.1,13.3,19.5,2.8,80,9.3,1.48,"13,753","10,533"
2009-11-01,9.7,13.4,5.2,4,3.2,75,6.5,5.89,"13,707","10,467"
2009-11-02,0,5.2,-2.3,,4.2,40,0,14.56,"13,673","10,433"
2009-11-03,2.9,6.1,-2.8,,1.6,54,4.5,6.72,"13,647","10,407"
